"","division","season","year","sex","cw","mature","ncrab","tows","ncrabS","npt","nptS"
"16027","3LNO","Fall",1998,1,87,"Mat",64.2988231036,447,206.986351778395,0.143845241842506,0.463056715387909
"16028","3LNO","Fall",1998,1,87,"Unk",12.7566427356,447,41.0653074711468,0.0285383506389262,0.0918686968034605
"16029","3LNO","Fall",1998,1,88,"Imm",81.012393105,447,256.099235278089,0.181235778758389,0.572928937982303
"16030","3LNO","Fall",1998,1,88,"Mat",85.1031483395,447,269.03107505114,0.190387356464206,0.601859228302328
"16031","3LNO","Fall",1998,1,88,"Unk",7.3668122271,447,23.2882267204763,0.016480564266443,0.0520989412091192
"16032","3LNO","Fall",1998,1,89,"Imm",85.0847565794,447,264.182885350831,0.190346211587025,0.591013166332956
"16033","3LNO","Fall",1998,1,89,"Mat",59.97837875,447,186.229141315735,0.134179818232662,0.416620002943479
"16034","3LNO","Fall",1998,1,89,"Unk",21.8716740588,447,67.910189704952,0.0489299195946309,0.151924361756045
"16035","3LNO","Fall",1998,1,90,"Imm",62.3553600615,447,190.196006246635,0.139497449802013,0.425494421133413
"16036","3LNO","Fall",1998,1,90,"Mat",90.9782141897,447,277.501292226772,0.20353068051387,0.620808260015151
"16037","3LNO","Fall",1998,1,90,"Unk",8,447,24.4015598414056,0.0178970917225951,0.0545896193320035
"16038","3LNO","Fall",1998,1,91,"Imm",105.5548232013,447,316.343963204163,0.236140544074497,0.707704615669268
"16039","3LNO","Fall",1998,1,91,"Mat",76.2996469791,447,228.667264881078,0.170692722548322,0.51155987669145
"16040","3LNO","Fall",1998,1,91,"Unk",7.2675736961,447,21.7806538458044,0.0162585541299776,0.0487262949570569
"16041","3LNO","Fall",1998,1,92,"Imm",81.6676390037,447,240.527696189474,0.182701653252125,0.538093280065938
"16042","3LNO","Fall",1998,1,92,"Mat",79.0111788346,447,232.703884306486,0.17675878933915,0.520590345204668
"16043","3LNO","Fall",1998,1,92,"Unk",9.5351473922,447,28.0829354570791,0.0213314259333333,0.0628253589643827
"16044","3LNO","Fall",1998,1,93,"Imm",77.328509964,447,223.855958839636,0.172994429449664,0.500796328500305
"16045","3LNO","Fall",1998,1,93,"Mat",107.422502852,447,310.974146379946,0.240318798326622,0.695691602639699
"16046","3LNO","Fall",1998,1,93,"Unk",11.2362459547,447,32.5274677233318,0.025137015558613,0.0727683841685275
"16047","3LNO","Fall",1998,1,94,"Imm",96.4900709498,447,274.60370652963,0.215861456263535,0.614325965390671
"16048","3LNO","Fall",1998,1,94,"Mat",136.0345093365,447,387.144294869232,0.304327761379195,0.866094619394255
"16049","3LNO","Fall",1998,1,94,"Unk",7.2675736961,447,20.6829848375237,0.0162585541299776,0.0462706595917757
"16050","3LNO","Fall",1998,1,95,"Imm",113.3896883642,447,317.302433297743,0.25366820663132,0.709848844066539
"16051","3LNO","Fall",1998,1,95,"Mat",116.3400137219,447,325.558434601948,0.260268487073602,0.728318645641941
"16052","3LNO","Fall",1998,1,95,"Unk",8.6260764632,447,24.1386592649805,0.0192977102085011,0.0540014748657282
"16053","3LNO","Fall",1998,1,96,"Imm",67.9521068829,447,187.008189838611,0.152018136203356,0.418362840802261
"16054","3LNO","Fall",1998,1,96,"Mat",118.6168763961,447,326.440611729244,0.265362139588591,0.730292196262292
"16055","3LNO","Fall",1998,1,96,"Unk",12.8858809911,447,35.4627014402078,0.0288274742530201,0.0793349025508004
"16056","3LNO","Fall",1998,1,97,"Imm",88.5852152495,447,239.80543907226,0.198177215323266,0.536477492331678
"16057","3LNO","Fall",1998,1,97,"Mat",111.8582660309,447,302.806969806997,0.250242205885682,0.677420514109612
"16058","3LNO","Fall",1998,1,97,"Unk",16.2593742106,447,44.0150916903159,0.0363744389498881,0.0984677666450021
"16059","3LNO","Fall",1998,1,98,"Imm",89.7821044541,447,239.116907724421,0.20085481980783,0.534937153745909
"16060","3LNO","Fall",1998,1,98,"Mat",165.6308853405,447,441.12515926296,0.370538893379195,0.986857179559194
"16061","3LNO","Fall",1998,1,98,"Unk",16.8447194996,447,44.8625843949649,0.0376839362407159,0.100363723478669
"16062","3LNO","Fall",1998,1,99,"Imm",72.3629633662,447,189.645518752217,0.161885824085459,0.424262905485943
"16063","3LNO","Fall",1998,1,99,"Mat",146.2285547838,447,383.229055836509,0.327133232178524,0.857335695383688
"16064","3LNO","Fall",1998,1,99,"Unk",12.568479746,447,32.9388923625844,0.0281174043534676,0.0736887972317324
"16065","3LNO","Fall",1998,1,100,"Imm",106.8720836404,447,275.663725347823,0.239087435437136,0.616697372142781
"16066","3LNO","Fall",1998,1,100,"Mat",170.5454528604,447,439.901546551839,0.381533451589262,0.984119790943711
"16067","3LNO","Fall",1998,1,100,"Unk",11.5249057485,447,29.7271124946335,0.025782786909396,0.0665036073705448
"16068","3LNO","Fall",1998,1,101,"Imm",71.5093044831,447,181.572756523164,0.159976072669128,0.406203034727437
"16069","3LNO","Fall",1998,1,101,"Mat",152.8276351259,447,388.052088931785,0.341896275449441,0.868125478594598
"16070","3LNO","Fall",1998,1,101,"Unk",19.9481166755,447,50.6512342470376,0.0446266592293065,0.113313723147735
"16071","3LNO","Fall",1998,1,102,"Imm",68.2284042713,447,170.572930030035,0.152636251166219,0.381594921767417
"16072","3LNO","Fall",1998,1,102,"Mat",159.7144510693,447,399.290620643884,0.357303022526398,0.893267607704439
"16073","3LNO","Fall",1998,1,102,"Unk",10.7827252113,447,26.9571163600237,0.0241224277657718,0.0603067480090016
"16074","3LNO","Fall",1998,1,103,"Imm",64.8353764391,447,159.623903132898,0.145045584874944,0.357100454436014
"16075","3LNO","Fall",1998,1,103,"Mat",169.1759650832,447,416.509155124914,0.378469720544072,0.931787819071397
"16076","3LNO","Fall",1998,1,103,"Unk",12.5151515152,447,30.8121498304601,0.0279981018237136,0.0689309839607608
"16077","3LNO","Fall",1998,1,104,"Imm",48.0566813831,447,116.537343900664,0.107509354324608,0.260709941612223
"16078","3LNO","Fall",1998,1,104,"Mat",142.133310438,447,344.672957048548,0.317971611718121,0.771080440824492
"16079","3LNO","Fall",1998,1,104,"Unk",4,447,9.6999909728803,0.00894854586129754,0.0217002035187479
"16080","3LNO","Fall",1998,1,105,"Imm",60.6748325436,447,144.953939512934,0.135737880410738,0.324281743876809
"16081","3LNO","Fall",1998,1,105,"Mat",175.1025782684,447,418.325151876396,0.391728363016555,0.935850451625047
"16082","3LNO","Fall",1998,1,105,"Unk",18.0502989074,447,43.1226890347572,0.0403809818957494,0.0964713401224994
"16083","3LNO","Fall",1998,1,106,"Imm",26.6210115558,447,62.6672874213467,0.059554835695302,0.140195273873259
"16084","3LNO","Fall",1998,1,106,"Mat",166.6529552882,447,392.309985169856,0.372825403329306,0.877650973534354
"16085","3LNO","Fall",1998,1,106,"Unk",15.8812301191,447,37.3852665362505,0.0355284790136465,0.0836359430341175
"16086","3LNO","Fall",1998,1,107,"Imm",19.9603566568,447,46.3089016756804,0.0446540417378076,0.103599332607786
"16087","3LNO","Fall",1998,1,107,"Mat",203.5552981545,447,472.257207117048,0.455380980211409,1.0565038190538
"16088","3LNO","Fall",1998,1,107,"Unk",9.7016290771,447,22.5082043748096,0.0217038681814318,0.0503539247758604
"16089","3LNO","Fall",1998,1,108,"Imm",9.649215238,447,22.0674955634543,0.0215866112706935,0.0493679990233877
"16090","3LNO","Fall",1998,1,108,"Mat",165.1373882481,447,377.664762640398,0.369434873038255,0.844887612170912
"16091","3LNO","Fall",1998,1,108,"Unk",15.7914547336,447,36.1146319860139,0.0353276392250559,0.0807933601476821
"16092","3LNO","Fall",1998,1,109,"Imm",5.2362459547,447,11.8067686067243,0.0117141967666667,0.0264133525877502
"16093","3LNO","Fall",1998,1,109,"Mat",140.9788377471,447,317.881270307958,0.315388898763087,0.711143781449571
"16094","3LNO","Fall",1998,1,109,"Unk",15.1495374384,447,34.1594120256225,0.0338915826362416,0.0764192662765603
"16095","3LNO","Fall",1998,1,110,"Imm",2,447,4.44709172220607,0.00447427293064877,0.00994875105638942
"16096","3LNO","Fall",1998,1,110,"Mat",146.3856257255,447,325.495152206914,0.327484621309843,0.728177074288398
"16097","3LNO","Fall",1998,1,110,"Unk",10.7016290771,447,23.7955630414456,0.0239410046467562,0.0532339217929432
"16098","3LNO","Fall",1998,1,111,"Imm",2.2675736961,447,4.97310570444043,0.0050728718033557,0.0111255161173164
"16099","3LNO","Fall",1998,1,111,"Mat",130.8061415541,447,286.876131019404,0.29263118915906,0.641781053734685
"16100","3LNO","Fall",1998,1,111,"Unk",9.5351473922,447,20.9119094873902,0.0213314259333333,0.0467827952738037
"16101","3LNO","Fall",1998,1,112,"Imm",6.1786492375,447,13.3679582737368,0.01382248151566,0.0299059469211115
"16102","3LNO","Fall",1998,1,112,"Mat",172.5093492765,447,373.236559369865,0.385926955875839,0.834981117158536
"16103","3LNO","Fall",1998,1,112,"Unk",13.1725557198,447,28.4997850585234,0.0294688047422819,0.0637579084083298
"16104","3LNO","Fall",1998,1,113,"Mat",113.5223819994,447,242.350151397229,0.253965060401342,0.542170361067627
"16105","3LNO","Fall",1998,1,113,"Unk",12.7319321075,447,27.1804169317745,0.0284830695917226,0.0608063018607932
"16106","3LNO","Fall",1998,1,114,"Mat",64.1144093376,447,135.080481260523,0.143432683081879,0.302193470381483
"16107","3LNO","Fall",1998,1,114,"Unk",6.0303030304,447,12.7050415641201,0.013490610806264,0.0284229117765551
"16108","3LNO","Fall",1998,1,115,"Imm",2.5151515152,447,5.23071447802614,0.0056267371704698,0.0117018220984925
"16109","3LNO","Fall",1998,1,115,"Mat",108.5658388916,447,225.782384034303,0.242876597072931,0.505106004551014
"16110","3LNO","Fall",1998,1,115,"Unk",5,447,10.3984082994901,0.0111856823266219,0.023262658388121
"16111","3LNO","Fall",1998,1,116,"Imm",1,447,2.05324774005096,0.00223713646532438,0.00459339539161288
"16112","3LNO","Fall",1998,1,116,"Mat",91.7509362396,447,188.387402481518,0.205259365189262,0.421448327699146
"16113","3LNO","Fall",1998,1,116,"Unk",9.6574042046,447,19.8290433578536,0.0216049311064877,0.0443602759683525
"16114","3LNO","Fall",1998,1,117,"Imm",7.5454614646,447,15.2987528855904,0.0168802269901566,0.0342253979543408
"16115","3LNO","Fall",1998,1,117,"Mat",80.8778979614,447,163.983472796524,0.180934894768233,0.366853406703632
"16116","3LNO","Fall",1998,1,117,"Unk",12.0303030304,447,24.3919651653294,0.0269134295982103,0.0545681547322805
"16117","3LNO","Fall",1998,1,118,"Mat",113.3195211656,447,226.92793891135,0.253511233032662,0.507668767139486
"16118","3LNO","Fall",1998,1,118,"Unk",2.5151515152,447,5.03671515307601,0.0056267371704698,0.0112678191343982
"16119","3LNO","Fall",1998,1,119,"Mat",83.8356610736,447,165.847496291079,0.187551814482327,0.371023481635523
"16120","3LNO","Fall",1998,1,119,"Unk",9.0836312612,447,17.9696501776115,0.0203213227319911,0.0402005596814576
"16121","3LNO","Fall",1998,1,120,"Imm",1,447,1.95461213180136,0.00223713646532438,0.00437273407561825
"16122","3LNO","Fall",1998,1,120,"Mat",83.18385961,447,162.592181163767,0.186093645659955,0.363740897458092
"16123","3LNO","Fall",1998,1,120,"Unk",1,447,1.95461213180136,0.00223713646532438,0.00437273407561825
"16124","3LNO","Fall",1998,1,121,"Mat",80.3162620611,447,155.141428657715,0.179678438615436,0.347072547332695
"16125","3LNO","Fall",1998,1,121,"Unk",2.5151515152,447,4.85834611005551,0.0056267371704698,0.0108687832439721
"16126","3LNO","Fall",1998,1,122,"Mat",52.8479190762,447,100.901769316798,0.118228006881879,0.225731027554358
"16127","3LNO","Fall",1998,1,122,"Unk",3.5151515152,447,6.71142806567072,0.00786387363579418,0.0150143804601135
"16128","3LNO","Fall",1998,1,123,"Mat",57.525489209,447,108.582614802955,0.128692369595078,0.242914127075963
"16129","3LNO","Fall",1998,1,123,"Unk",3.5151515152,447,6.63504731897649,0.00786387363579418,0.0148435063064351
"16130","3LNO","Fall",1998,1,124,"Mat",47.5211710318,447,88.6948219980319,0.106311344590157,0.198422420577253
"16131","3LNO","Fall",1998,1,124,"Unk",1,447,1.86642753266075,0.00223713646532438,0.00417545309320078
"16132","3LNO","Fall",1998,1,125,"Mat",25.126765913,447,46.3810425941284,0.0562120042796421,0.103760721687088
"16133","3LNO","Fall",1998,1,125,"Unk",1.2886597938,447,2.37871379836651,0.00288290781610738,0.005321507378896
"16134","3LNO","Fall",1998,1,126,"Mat",29.8865446274,447,54.5699488502111,0.0668602788085011,0.122080422483694
"16135","3LNO","Fall",1998,1,126,"Unk",1,447,1.82590358070974,0.00223713646532438,0.00408479548257212
"16136","3LNO","Fall",1998,1,127,"Mat",39.1859290118,447,70.7884750985092,0.0876642707199105,0.158363478967582
"16137","3LNO","Fall",1998,1,127,"Unk",3.1786492375,447,5.74215638291762,0.0071110721196868,0.0128459874338202
"16138","3LNO","Fall",1998,1,128,"Mat",23.3389587012,447,41.7204097901878,0.0522124355731544,0.0933342500899055
"16139","3LNO","Fall",1998,1,128,"Unk",3.2675736961,447,5.84107094777631,0.00731000826868009,0.0130672728138173
"16140","3LNO","Fall",1998,1,129,"Mat",24.2229333307,447,42.8556472405098,0.0541900074512304,0.0958739311868229
"16141","3LNO","Fall",1998,1,129,"Unk",1,447,1.76921790005486,0.00223713646532438,0.00395798187931735
"16142","3LNO","Fall",1998,1,130,"Mat",11.687707235,447,20.4693407699393,0.0261469960514541,0.0457927086575823
"16143","3LNO","Fall",1998,1,131,"Mat",12.0935122627,447,20.9700059721426,0.0270548372767338,0.0469127650383503
"16144","3LNO","Fall",1998,1,132,"Mat",3.5151515152,447,6.03586425355528,0.00786387363579418,0.0135030520213765
"16145","3LNO","Fall",1998,1,132,"Unk",1,447,1.71709931348773,0.00223713646532438,0.00384138548878687
"16146","3LNO","Fall",1998,1,133,"Mat",9.2978767265,447,15.8126840227044,0.0208006190749441,0.0353751320418443
"16147","3LNO","Fall",1998,1,133,"Unk",1,447,1.7006768843941,0.00223713646532438,0.0038046462738123
"16148","3LNO","Fall",1998,1,135,"Mat",3,447,5.00753956792325,0.00671140939597315,0.0112025493689558
"16149","3LNO","Fall",1998,1,135,"Unk",1.5151515152,447,2.52906038792095,0.00338960070514541,0.0056578532168254
"16150","3LNO","Fall",1998,1,136,"Mat",3.2675736961,447,5.40483013354569,0.00731000826868009,0.0120913425806391
"16151","3LNO","Fall",1998,1,136,"Unk",1,447,1.65408056136472,0.00223713646532438,0.00370040394041325
"16152","3LNO","Fall",1998,1,137,"Mat",1,447,1.63939818293936,0.00223713646532438,0.00366755745624017
"16153","3LNO","Fall",1998,1,138,"Mat",3.2675736961,447,5.310203315377,0.00731000826868009,0.0118796494751163
"16154","3LNO","Fall",1998,1,140,"Mat",2,447,3.19547801582862,0.00447427293064877,0.00714872039335263
"16155","3LNO","Fall",1998,1,142,"Mat",1,447,1.57184806519733,0.00223713646532438,0.00351643862460252
"16156","3LNO","Fall",1998,2,8,"Imm",2,447,40.5488107396546,0.00447427293064877,0.0907132231312184
"16157","3LNO","Fall",1998,2,9,"Imm",2,447,39.4911708254981,0.00447427293064877,0.0883471383120763
"16158","3LNO","Fall",1998,2,10,"Imm",2,447,38.4627340767076,0.00447427293064877,0.0860463849590773
"16159","3LNO","Fall",1998,2,11,"Imm",1,447,18.7313470730964,0.00223713646532438,0.0419045795818711
"16160","3LNO","Fall",1998,2,12,"Imm",2,447,36.4902669514235,0.00447427293064877,0.0816337068264507
"16161","3LNO","Fall",1998,2,13,"Imm",5,447,88.8617251491716,0.0111856823266219,0.198795805702845
"16162","3LNO","Fall",1998,2,14,"Imm",14,447,242.376554631471,0.0313199105145414,0.542229428705752
"16163","3LNO","Fall",1998,2,15,"Imm",10,447,168.655710665312,0.0223713646532438,0.377305840414568
"16164","3LNO","Fall",1998,2,16,"Imm",14,447,230.032244286192,0.0313199105145414,0.514613521893046
"16165","3LNO","Fall",1998,2,17,"Imm",6,447,96.0490847809296,0.0134228187919463,0.214874910024451
"16166","3LNO","Fall",1998,2,18,"Imm",5,447,77.9857913389833,0.0111856823266219,0.174464857581618
"16167","3LNO","Fall",1998,2,19,"Imm",6,447,91.1849084524774,0.0134228187919463,0.203993083786303
"16168","3LNO","Fall",1998,2,20,"Imm",21,447,310.985783958231,0.0469798657718121,0.695717637490449
"16169","3LNO","Fall",1998,2,21,"Imm",33,447,476.221016535299,0.0738255033557047,1.06537140164496
"16170","3LNO","Fall",1998,2,22,"Imm",24,447,337.523221517545,0.0536912751677852,0.755085506750659
"16171","3LNO","Fall",1998,2,23,"Imm",18,447,246.710551368398,0.0402684563758389,0.551925170846527
"16172","3LNO","Fall",1998,2,24,"Imm",14,447,187.0215518029,0.0313199105145414,0.418392733339822
"16173","3LNO","Fall",1998,2,25,"Imm",5,447,65.1040836202443,0.0111856823266219,0.145646719508377
"16174","3LNO","Fall",1998,2,26,"Imm",14,447,177.691922744454,0.0313199105145414,0.397521079965223
"16175","3LNO","Fall",1998,2,27,"Imm",18,447,222.710671766161,0.0402684563758389,0.498234165024968
"16176","3LNO","Fall",1998,2,28,"Imm",20,447,241.243419066219,0.0447427293064877,0.539694449812572
"16177","3LNO","Fall",1998,2,29,"Imm",14,447,164.641458809572,0.0313199105145414,0.368325411207096
"16178","3LNO","Fall",1998,2,30,"Imm",23,447,263.726694101925,0.0514541387024608,0.589992604254867
"16179","3LNO","Fall",1998,2,31,"Imm",11,447,122.988382749883,0.0246085011185682,0.275141795861035
"16180","3LNO","Fall",1998,2,31,"Mat",1,447,11.1807620681712,0.00223713646532438,0.0250128905328214
"16181","3LNO","Fall",1998,2,32,"Imm",16,447,174.448519270056,0.0357941834451902,0.390265143780886
"16182","3LNO","Fall",1998,2,33,"Imm",7,447,74.4307998616722,0.0156599552572707,0.166511856513808
"16183","3LNO","Fall",1998,2,33,"Mat",1,447,10.6329714088103,0.00223713646532438,0.0237874080734012
"16184","3LNO","Fall",1998,2,34,"Imm",6,447,62.2222031386418,0.0134228187919463,0.139199559594277
"16185","3LNO","Fall",1998,2,34,"Mat",1,447,10.3703671897736,0.00223713646532438,0.0231999265990462
"16186","3LNO","Fall",1998,2,35,"Imm",10,447,101.150139021094,0.0223713646532438,0.226286664476721
"16187","3LNO","Fall",1998,2,36,"Imm",12,447,118.400536029124,0.0268456375838926,0.264878156664707
"16188","3LNO","Fall",1998,2,36,"Mat",3,447,29.600134007281,0.00671140939597315,0.0662195391661767
"16189","3LNO","Fall",1998,2,37,"Imm",8,447,77.0021184703645,0.0178970917225951,0.172264247137281
"16190","3LNO","Fall",1998,2,38,"Imm",10,447,93.9048501477045,0.0223713646532438,0.210077964536252
"16191","3LNO","Fall",1998,2,38,"Mat",5,447,46.9524250738523,0.0111856823266219,0.105038982268126
"16192","3LNO","Fall",1998,2,39,"Imm",10,447,91.6218787430045,0.0223713646532438,0.204970645957504
"16193","3LNO","Fall",1998,2,39,"Mat",6,447,54.9731272458027,0.0134228187919463,0.122982387574503
"16194","3LNO","Fall",1998,2,40,"Imm",47.8638497656,447,427.912121193324,0.107077963681432,0.957297810275893
"16195","3LNO","Fall",1998,2,40,"Mat",4,447,35.7607775629337,0.00894854586129754,0.080001739514393
"16196","3LNO","Fall",1998,2,41,"Imm",22.3896713616,447,195.334892964562,0.0500887502496644,0.436990812001258
"16197","3LNO","Fall",1998,2,41,"Mat",5,447,43.6216525490358,0.0111856823266219,0.0975875895951584
"16198","3LNO","Fall",1998,2,42,"Imm",37.474178404,447,319.07115577559,0.08383485101566,0.713805717618769
"16199","3LNO","Fall",1998,2,42,"Mat",6,447,51.0865618990914,0.0134228187919463,0.114287610512509
"16200","3LNO","Fall",1998,2,43,"Imm",10.6948356808,447,88.8774986812407,0.02392580689217,0.198831093246624
"16201","3LNO","Fall",1998,2,43,"Mat",8,447,66.4825538859275,0.0178970917225951,0.148730545606102
"16202","3LNO","Fall",1998,2,44,"Imm",34.1690140848,447,277.173822479605,0.0764407473932886,0.620075665502472
"16203","3LNO","Fall",1998,2,44,"Mat",9,447,73.006625128998,0.0201342281879195,0.163325783286349
"16204","3LNO","Fall",1998,2,45,"Imm",35.8638497656,447,284.000639427543,0.0802323260975392,0.635348186638799
"16205","3LNO","Fall",1998,2,45,"Mat",9,447,71.2696983607032,0.0201342281879195,0.159440041075399
"16206","3LNO","Fall",1998,2,46,"Imm",34.1690140848,447,264.167219643508,0.0764407473932886,0.590978120007848
